gvkey,conm,fyear,xrd,ni,at,sale,siccd,dlc,dltt
160196,PLANET GREEN HOLDINGS CORP,2019,,2.947,25.898,4.113,2060,0.161,0.374
160207,STONEMOR INC,2019,,-151.942,1719.368,289.522,6531,13.891,373.465
160211,DOMINO'S PIZZA INC,2019,,400.709,1382.092,3618.774,5812,76.712,4273.786
160213,GSI TECHNOLOGY INC,2019,25.223,-10.337,102.561,43.343,3674,0.498,0.142
160225,MASTERCARD INC,2019,,8118.0,29236.0,16883.0,6099,106.0,9183.0
160233,PROSPECT CAPITAL CORP,2019,,144.487,5800.063,703.767,6797,223.102,2159.793
160329,ALPHABET INC,2019,26018.0,34343.0,275909.0,161857.0,7370,1199.0,14768.0
160340,MANNKIND CORP,2019,6.9,-51.903,93.725,63.038,2836,5.028,116.385
160341,W&T OFFSHORE INC,2019,,74.086,1003.719,534.896,1311,2.716,723.952
160367,CAREVIEW COMMUNICATIONS INC,2019,1.4,-14.14,5.292,6.294,7372,20.674,71.434
160373,MORNINGSTAR INC,2019,,152.0,2370.9,1179.0,7370,46.8,640.8
160375,STEREOTAXIS INC,2019,9.021,-4.591,43.585,28.903,3845,2.248,2.09
160376,TEXAS ROADHOUSE INC,2019,0.0,174.452,1983.565,2756.163,5812,17.263,540.821
160417,QC HOLDINGS INC,2019,,-4.744,100.199,117.309,,12.949,41.256
160423,BANKWELL FINANCIAL GROUP INC,2019,,18.216,1882.182,88.192,6020,151.901,33.46
160479,EXTRA SPACE STORAGE INC,2019,0.0,419.967,8532.377,1327.195,6798,568.431,4752.838
160488,NEUROMETRIX INC,2019,3.102,-3.773,6.894,9.273,3841,0.589,0.917
160541,HERCULES CAPITAL INC,2019,,173.598,2461.968,267.874,6797,10.0,1288.613
160555,TINGO GROUP INC,2019,0.255,-4.217,5.917,0.477,3812,0.0,1.856
160570,COMMERCIAL VEHICLE GROUP INC,2019,9.9,15.778,435.826,901.238,3714,11.23,182.94
160571,RTW RETAILWINDS INC,2019,0.0,-61.623,411.984,826.99,5621,41.516,189.998
160592,SYNTHESIS ENERGY SYSTEMS INC,2019,,-10.716,2.656,0.0,6794,0.0,5.835
160598,BEACON ROOFING SUPPLY INC,2019,,-10.612,6392.812,7105.16,5030,18.689,2580.193
160668,INNOVIVA INC,2019,0.0,157.288,724.826,261.016,2834,0.0,377.12
160681,HYSTER YALE INC,2019,115.3,35.8,1847.2,3291.8,3537,100.3,267.0
160684,WESTLAKE CORP,2019,,421.0,13261.0,8118.0,2860,119.0,3800.0
160706,DIAMONDROCK HOSPITALITY CO,2019,0.0,183.487,3425.766,939.288,6798,69.116,1124.608
160742,COFFEE HOLDING CO INC,2019,0.0,-0.095,39.687,86.467,5140,7.168,0.0
160753,AVIDBANK HOLDINGS INC,2019,,12.857,1131.557,54.761,6020,0.0,34.121
160770,MIRATI THERAPEUTICS INC,2019,182.866,-213.256,432.2,3.335,2836,0.652,0.0
160776,SIGNATURE BANK/NY,2019,,588.926,50616.434,1939.624,6020,3240.0,1750.85
160785,PURSUIT ATTRC AND HSPTLY INC,2019,,22.035,1318.691,1371.695,7389,338.974,106.549
160788,THIRD CENTURY BANCORP,2019,,0.993,176.068,8.377,,9.25,3.0
160809,BIO GREEN MED SOLUTION INC,2019,4.658,-7.83,15.308,0.0,2836,0.0,1.191
160888,MONOLITHIC POWER SYSTEMS INC,2019,107.757,108.839,956.375,627.921,3674,1.254,1.103
160893,ENERSYS,2019,,137.116,3301.698,3087.868,3690,67.834,1156.353
160906,FIRST SOUND BANK,2019,,0.04,106.886,4.979,6020,0.0,0.0
160913,ORMAT TECHNOLOGIES INC,2019,,88.095,3250.494,746.044,4911,231.864,1037.148
160990,CUBESMART,2019,0.0,169.117,4029.545,655.037,6798,12.791,1965.365
160991,DIGITAL REALTY TRUST INC,2019,0.0,579.761,23068.131,3283.308,6798,0.0,10994.073
160997,NANOVIRICIDES INC,2019,5.922,-8.424,13.449,0.0,2836,0.0,0.0
161023,BAYCOM CORP,2019,,17.318,1994.177,86.113,6020,0.0,23.841
161048,AMERICAN CAMPUS COMMUNITIES,2019,,84.969,7559.754,946.728,6798,446.164,3424.756
161055,BUILD-A-BEAR WORKSHOP INC,2019,0.0,0.261,297.262,338.543,5945,30.912,119.625
161069,WRIGHT INVESTORS SERVICE,2019,,-2.003,7.545,0.0,9995,0.0,0.0
161071,TEARLAB CORP,2019,,-5.416,14.293,22.655,3845,36.818,0.429
161072,COMSTOCK HOLDING COS INC,2019,,0.893,19.933,25.317,6500,5.836,1.273
161120,MACQUARIE INFRASTR HOLD LLC,2019,,156.0,6861.0,1688.0,4581,32.0,2974.0
161793,FREEDOM FINANCIAL HLDNGS INC,2019,,2.705,500.393,28.283,6020,5.5,33.338
161813,BLUELINX HOLDINGS INC,2019,0.0,-17.656,971.425,2637.268,5031,15.878,652.141
161843,MANITEX INTERNATIONAL INC,2019,2.714,-8.492,195.402,224.776,3537,26.931,40.151
161844,LAS VEGAS SANDS CORP,2019,0.0,2698.0,23199.0,13739.0,7990,98.0,12727.0
161852,SOTHERLY HOTELS INC,2019,0.0,1.909,487.227,186.232,6798,6.614,352.02
161924,PRUDENTIAL BANCORP INC,2019,,9.53,1289.434,47.134,6036,116.714,260.19
161940,PACIFIC VALLEY BANCORP,2019,,2.685,351.0,14.881,6020,0.0,0.0
161942,BANKFINANCIAL CORP,2019,,11.672,1488.015,71.58,6020,0.061,5.846
161966,ARES CAPITAL CORP,2019,,793.0,14905.0,1528.0,6797,0.0,7092.0
161996,PB BANCORP INC,2019,,4.307,538.03,21.292,6035,22.804,40.145
161997,HURON CONSULTING GROUP INC,2019,,41.743,1104.271,965.474,8742,7.998,277.557
162076,ARC DOCUMENT SOLUTIONS INC,2019,9.3,3.015,363.157,382.415,7389,28.135,126.342
162127,CONSOLIDATED COMM HLDGS INC,2019,,-20.383,3390.277,1336.542,4813,33.474,2270.912
162129,MOSAIC CO,2019,,-1067.4,19298.5,8906.3,2870,155.9,4652.5
162146,CRYOPORT INC,2019,3.741,-18.331,135.873,33.942,3842,0.691,4.11
162160,MEDICAL PROPERTIES TRUST,2019,0.0,374.684,14467.331,870.248,6798,0.0,7101.964
162233,KUSTOM ENTERTAINMENT INC,2019,2.006,-10.006,8.917,10.441,3651,1.987,6.544
162254,CELANESE CORP,2019,67.0,852.0,9476.0,6297.0,2860,525.0,3590.0
162264,NEENAH INC,2019,8.7,55.4,827.8,938.5,2621,4.5,211.2
162293,FIRST INTERNET BANCORP,2019,,25.239,4100.083,164.203,6020,110.0,476.04
162307,CALIFORNIA BANCRP,2019,,6.773,830.186,39.651,6020,0.0,35.015
162453,AEMETIS INC,2019,0.205,-35.716,99.896,201.998,2860,26.266,193.962
162335,PRESTIGE CONSUMER HEALTHCARE,2019,,142.281,3513.905,963.01,5122,6.832,1759.803
162338,UNIVERSAL LOGISTICS HLDGS,2019,,37.586,987.997,1511.998,4210,86.96,459.81
162354,DOLBY LABORATORIES INC,2019,237.871,255.151,2821.749,1241.62,6794,0.0,0.0
162385,WEX INC,2019,,99.006,8298.418,1723.691,7374,261.707,2754.423
162400,XPEL INC,2019,0.602,13.978,51.601,129.933,3714,1.589,4.317
162401,HUNTSMAN CORP,2019,137.0,562.0,8320.0,6797.0,2860,254.0,2561.0
162404,LHC GROUP INC,2019,0.0,95.726,2140.295,2080.241,8082,28.701,322.556
162449,EXLSERVICE HOLDINGS INC,2019,,67.659,1183.088,991.346,7374,65.268,269.27
162459,HIGHPOINT RESOURCES CORP,2019,,-134.83,2156.052,452.659,1311,1.287,772.106
162501,OTELCO INC,2019,,7.796,120.745,62.766,4813,4.225,66.022
162559,LAZARD INC,2019,,286.5,5639.581,2651.171,6282,12.894,2323.907
162560,AXOS FINANCIAL INC,2019,,155.131,11220.238,647.644,6035,314.83,312.599
162585,SUNESIS PHARMACEUTICALS INC,2019,15.412,-23.33,37.24,2.073,2834,6.01,0.272
162649,TECTONIC FINANCIAL INC,2019,,7.879,365.057,48.057,6020,12.0,13.4
162742,FREIGHTCAR AMERICA INC,2019,0.955,-75.183,245.202,229.958,3743,14.96,63.966
162825,HOME FEDERAL BANCORP INC/LA,2019,,4.743,442.453,22.231,6035,0.745,1.06
162876,CORE MARK HOLDING CO INC,2019,0.0,57.7,1898.4,13329.2,5190,47.9,555.5
162887,DEXCOM INC,2019,273.5,101.1,2395.0,1476.0,3845,14.2,1146.5
162892,MEDICINOVA INC,2019,6.079,-12.942,79.205,0.0,2836,0.217,0.183
162894,CRESTWOOD EQUITY PARTNERS LP,2019,,283.7,5349.3,3181.9,5900,21.5,2375.0
162914,RADIANT LOGISTICS INC,2019,,16.346,267.71,890.517,4731,4.088,32.5
162925,ACRES COMMERCIAL REALTY CORP,2019,,35.966,2454.326,144.991,6798,621.906,1250.671
162988,ZUMIEZ INC,2019,0.0,66.881,914.258,1034.129,5651,61.8,284.717
163018,MOBILESMITH INC,2019,2.771,-11.006,1.209,2.802,7370,48.509,0.594
163036,BUILDERS FIRSTSOURCE,2019,,221.809,3249.49,7280.431,2452,75.528,1514.346
163051,CITI TRENDS INC,2019,0.0,16.503,459.145,781.925,5651,42.944,135.316
163069,KENTUCKY FIRST FEDERAL BNCRP,2019,,0.812,330.771,12.934,6035,66.189,0.514
163113,KOPPERS HOLDINGS INC,2019,,66.6,1564.6,1772.8,2860,32.3,983.6
163118,WARNER MUSIC GROUP CORP,2019,,256.0,6017.0,4475.0,3652,0.0,2974.0
163595,ALTO INGREDIENTS INC,2019,,-88.949,612.495,1424.881,2860,66.457,201.966
163596,CAMBER ENERGY INC -OLD,2019,,-8.614,9.695,0.397,1311,0.0,0.0
163610,INTERCONTINENTAL EXCHANGE,2019,,1933.0,94493.0,6547.0,6200,2622.0,5531.0
163667,OTTAWA BANCORP INC,2019,,1.937,300.532,14.988,6035,0.0,9.068
163668,LINCOLN EDUCATIONAL SERVICES,2019,,2.015,194.763,273.342,8200,11.142,78.046
163669,ITC HOLDINGS CORP,2019,,428.0,10058.0,1327.0,,236.0,5575.0
163678,EVERI HOLDINGS INC,2019,32.505,16.517,1629.223,533.227,3578,5.824,1117.706
163765,COOPER-STANDARD HOLDINGS INC,2019,114.854,67.529,2635.582,3108.4,3714,85.543,806.413
163768,GTT COMMUNICATIONS INC,2019,,-105.9,4757.7,1727.8,4899,109.7,3502.8
163806,NET ELEMENT INC,2019,,-6.458,23.043,65.0,7374,1.043,8.59
163822,ZION OIL & GAS INC,2019,,-6.693,18.656,0.0,1311,0.239,3.043
163850,MOBIQUITY TECHNOLOGIES INC,2019,,-43.747,17.706,9.718,7310,0.566,2.3
163884,FRANKLIN STREET PROPERTIES,2019,0.0,6.475,1842.654,269.065,6798,0.0,966.638
163889,ATRICURE INC,2019,41.23,-35.194,557.88,230.807,3841,2.218,74.204
163891,RUTHS HOSPITALITY GROUP INC,2019,0.0,42.206,496.876,468.026,5812,14.313,287.292
163924,JAMES RIVER GROUP HLDGS INC,2019,,38.339,5024.405,902.527,6331,0.0,280.587
163931,REXAHN PHARMACEUTICALS INC,2019,5.477,-8.635,12.969,0.0,2836,0.14,0.064
163935,GLOBAL PARTNERS LP,2019,,35.867,2808.427,13081.73,5171,217.06,1445.709
163946,CF INDUSTRIES HOLDINGS INC,2019,,493.0,12172.0,4590.0,2870,90.0,4150.0
163963,COLUMBIA PROPERTY TRUST INC,2019,0.0,9.197,4244.945,297.014,6798,0.0,1479.426
163965,CYTOSORBENTS CORP,2019,12.092,-19.266,27.383,24.949,3841,2.095,14.029
164132,RETAIL PPTYS OF AMERICA INC,2019,0.0,32.397,3586.362,481.686,6798,0.0,1716.054
163983,TREEHOUSE FOODS INC,2019,18.8,-361.0,5139.4,4288.9,2030,47.3,2250.2
164046,GRAN TIERRA ENERGY INC,2019,0.0,38.69,2044.664,570.983,1311,3.3,700.459
164116,OMEGA FLEX INC,2019,1.191,17.286,60.984,111.36,3490,0.369,0.418
164155,GLADSTONE INVESTMENT CORP/DE,2019,,-7.234,576.377,61.924,6797,5.096,178.36
164276,LEATT CORP,2019,1.491,1.376,18.188,28.364,3949,1.067,0.22
164284,CHANTICLEER HOLDINGS INC,2019,0.0,-17.727,31.533,30.143,5812,9.93,14.383
164293,STRATA SKIN SCIENCES INC,2019,1.002,-3.79,47.343,31.586,3841,7.588,1.078
164296,WARNER BROS DISCOVERY INC,2019,,2049.0,33735.0,11144.0,4841,738.0,15634.0
164364,INVESTORS BANCORP INC,2019,,195.484,26698.766,1093.632,6020,1536.0,4476.938
164365,WATERSTONE FINANCIAL INC,2019,,35.903,1996.347,210.491,6035,13.562,478.88
164395,OP BANCORP,2019,,16.757,1179.52,70.205,6020,0.0,10.126
164401,CLEARTRONIC INC,2019,0.208,-0.177,0.302,1.164,7373,0.054,0.039
164416,IROBOT CORP,2019,141.607,85.3,920.753,1214.01,3990,6.843,54.928
164494,SPIRIT AEROSYSTEMS HOLDINGS,2019,54.5,530.1,7606.0,7863.1,3728,56.2,3027.1
164506,ACCO BRANDS CORP,2019,21.8,106.8,2788.6,1955.7,2780,55.0,867.0
164511,ADVAXIS INC-OLD,2019,26.677,-16.612,45.257,20.884,2836,0.0,0.0
164557,RBC BEARINGS INC,2019,,126.036,1321.912,727.461,3562,12.137,39.979
164572,AMERISAFE INC,2019,,92.69,1492.906,370.37,6331,0.179,0.305
164606,TOWN SPORTS INTL HOLDINGS,2019,,-18.558,794.278,466.76,7997,252.909,542.374
164633,HOME BANCSHARES INC,2019,,289.539,15032.047,817.504,6020,377.906,808.822
164647,PEOPLES BANCORP INC/MD,2019,,2.563,249.191,14.241,6020,2.576,0.0
164652,BROOKDALE SENIOR LIVING INC,2019,0.0,-267.931,7194.433,4057.088,8050,596.146,5264.322
164660,CLEAR CHANNEL OUTDOOR HLDGS,2019,,-363.304,6393.288,2683.81,7310,408.176,6668.379
164708,AMERIPRISE FINANCIAL INC,2019,,1893.0,151828.0,12886.0,6282,951.0,4218.0
164720,CYTODYN INC,2019,52.64,-124.403,50.514,0.0,2836,6.859,8.494
164724,MAINSTREET BANCSHARES INC,2019,,13.95,1277.358,63.675,6020,40.0,21.506
164746,COUNTERPATH CORP,2019,4.4,-1.097,13.656,12.101,7372,4.294,1.103
164755,CROCS INC,2019,11.8,119.497,738.802,1230.593,3021,48.585,345.148
164934,LEDYARD FINANCIAL GROUP INC,2019,,5.816,500.391,30.598,6020,32.945,11.87
165051,SUNPOWER CORP,2019,67.515,22.159,2171.921,1864.225,3674,114.319,980.175
165052,UNDER ARMOUR INC,2019,,92.139,4843.531,5267.132,2300,125.9,1173.322
165123,LEIDOS HOLDINGS INC,2019,49.0,667.0,9367.0,11094.0,7373,193.0,3251.0
165209,CORENERGY INFRASTRUCTURE TR,2019,,4.079,651.456,87.275,6798,5.612,146.498
165215,ALAUNOS THERAPEUTICS INC,2019,38.331,-117.796,109.114,0.0,2836,0.774,1.578
165264,FIDELITY NATIONAL FINANCIAL,2019,,1062.0,10677.0,8477.0,6361,0.0,1280.0
165284,FIRST BUSINESS FINL SRV INC,2019,,23.324,2096.779,125.463,6020,118.5,218.47
165465,MAGYAR BANCORP INC,2019,,2.996,630.328,29.239,6036,10.294,25.895
165466,DCP MIDSTREAM LP,2019,,17.0,14127.0,7638.0,1311,627.0,5409.0
165513,EQUITABLE FINANCIAL CORP,2019,,1.582,330.234,16.996,6035,0.0,5.0
165556,CHAPARRAL ENERGY INC,2019,,-468.948,988.432,236.345,1311,1.853,422.309
165563,BIO-PATH HOLDINGS INC,2019,4.585,-8.599,22.66,0.0,2836,0.085,0.33
165630,SUMMIT STATE BANK,2019,,6.477,695.978,32.663,6020,33.1,19.347
165649,ENERGY TRANSFER LP,2019,,3592.0,98880.0,53827.0,4922,87.0,51931.0
165675,VIACOM INC,2019,,1548.0,23671.0,12838.0,4833,98.0,8640.0
166197,LAKE SHORE BANCORP INC,2019,,4.087,610.869,26.759,6035,6.1,29.351
165728,EVER-GLORY INTL GROUP INC,2019,1.0,1.27,301.671,383.101,2300,74.819,8.537
165746,LIVE NATION ENTERTAINMENT,2019,,-4.882,10975.615,11547.969,7900,159.745,4645.743
165798,URANIUM ENERGY CORP,2019,0.0,-17.153,101.04,0.0,1090,0.0,19.6
165846,CALUMET INC,2019,,-43.6,1857.8,3452.6,2911,196.7,1242.5
165856,H&E EQUIPMENT SERVICES INC,2019,,87.211,1974.61,1348.365,5084,11.658,1335.803
165911,MAM SOFTWARE GROUP INC,2019,5.814,3.713,32.519,37.714,7370,2.08,2.496
165914,CHIPOTLE MEXICAN GRILL INC,2019,0.0,350.158,5104.604,5586.369,5812,173.139,2678.374
165934,TAXUS CARDIUM PHARMACEUTICLS,2019,0.243,0.867,0.035,0.0,2836,0.274,0.122
165968,SUNWORKS INC,2019,,-9.186,30.803,59.83,3674,1.204,4.125
165993,FIDELITY NATIONAL INFO SVCS,2019,,298.0,83806.0,10333.0,7374,3092.0,17695.0
166087,AIR INDUSTRIES GROUP INC,2019,,-2.732,51.09,54.573,3728,23.241,7.641
166213,LIQUIDITY SERVICES INC,2019,,-19.26,187.283,226.525,5961,0.0,0.0
166230,KRATON CORP,2019,41.073,51.305,2832.385,1804.436,2821,74.047,1378.11
166368,COMPASS DIVERSIFIED HOLDINGS,2019,0.9,301.599,1891.892,1450.253,3600,18.892,471.4
166723,HOWARD BANCORP INC,2019,,16.881,2374.619,112.538,6020,236.127,97.748
166430,USBC INC,2019,1.258,-7.612,2.64,1.805,3829,4.079,0.122
166435,VANDA PHARMACEUTICALS INC,2019,48.649,115.553,483.748,227.188,2836,2.147,12.455
166447,ANAVEX LIFE SCIENCES CORP,2019,22.26,-26.295,25.329,0.0,2836,0.0,0.0
166460,ASCENT SOLAR TECH INC,2019,1.311,-4.868,5.634,0.638,3674,17.14,0.0
166482,MUELLER WATER PRODUCTS INC,2019,14.3,63.8,1337.3,968.0,3490,0.9,445.4
166485,REGIONAL HEALTH PROPERTS INC,2019,0.0,5.5,113.758,20.134,6798,7.823,86.802
166491,IGC PHARMA INC,2019,1.011,-7.315,28.984,4.072,5030,0.139,0.485
166555,ALPHATEC HOLDINGS INC,2019,13.849,-57.002,169.948,113.427,3842,1.803,54.373
166556,FFB BANCORP,2019,,9.201,538.392,27.206,6020,0.0,0.633
166562,VONAGE HOLDINGS CORP,2019,69.46,-19.482,1364.7,1189.346,4899,12.477,542.88
166563,DELEK US HOLDINGS INC,2019,,310.6,7016.3,9298.2,2911,98.0,2175.0
166583,LUNA INNOVATIONS INC,2019,7.496,5.343,86.524,70.516,3827,1.333,2.011
166591,CLEVELAND BIOLABS INC,2019,1.656,-2.647,2.037,1.113,2834,0.0,0.0
166593,SYNCHRONOSS TECHNOLOGIES,2019,75.568,-104.593,532.023,308.749,7370,8.473,60.976
166711,SEQUENTIAL BRANDS GROUP INC,2019,,-159.403,723.244,101.576,6794,15.785,487.418
166740,CLEAN ENERGY TECHNOLOGIES,2019,0.0,-2.556,4.307,1.61,3621,4.542,0.631
166743,SMARTMETRIC INC,2019,0.108,-0.929,0.017,0.0,3674,0.004,0.0
166789,GENERAL FINANCE CORP/DE,2019,,-7.466,718.312,378.206,7359,9.982,401.159
170335,PROOFPOINT INC,2019,230.463,-130.265,2337.511,888.19,7372,20.202,785.843
170378,HYPHA LABS INC,2019,,-1.805,1.356,2.553,8734,0.2,0.459
170384,GOGO INC,2019,71.5,-146.004,1214.7,835.726,4899,12.861,1180.068
170396,CUSTOMERS BANCORP INC,2019,,79.327,11520.717,544.677,6020,1038.0,676.103
170419,HOMETRUST BANCSHARES INC,2019,,27.146,3476.178,160.154,6020,380.0,301.88
170420,CANCER GENETICS INC,2019,0.0,-6.708,14.904,7.305,8071,1.538,0.117
170430,SILO PHARMA INC,2019,0.063,-1.013,0.494,0.041,2300,0.062,0.0
170450,ORAMED PHARMACEUTICALS INC,2019,13.522,-14.355,34.663,2.703,2836,0.0,0.0
170520,RADIUS HEALTH INC,2019,116.757,-132.993,219.151,173.317,2836,2.198,200.172
170527,POST HOLDINGS INC,2019,25.0,124.7,11951.6,5681.1,2015,13.5,7066.0
170534,QUEST WATER GLOBAL INC,2019,,-0.555,0.096,0.0,3580,2.978,0.0
170535,BARFRESH FOOD GROUP INC,2019,0.538,-5.593,5.126,4.307,2086,0.207,2.749
170592,BOTS INC,2019,0.0,-3.884,0.916,0.0,7372,0.111,0.0
170616,SPLUNK INC,2019,619.8,-336.668,5439.471,2358.926,7372,44.796,1950.261
170617,META PLATFORMS INC,2019,13600.0,18485.0,133376.0,70697.0,7370,1132.0,9942.0
170639,FORESIGHT ENERGY LP,2019,,-320.448,2119.119,841.517,1220,1331.868,151.982
170655,QXO INC,2019,,6.794,18.953,38.502,7370,0.834,1.399
170692,WELLNESS CENTER USA INC,2019,,-2.388,0.11,0.033,8000,0.399,0.0
170707,COOL TECHNOLOGIES INC,2019,0.297,-3.241,0.46,0.0,3714,2.971,0.029
170714,EMPIRE STATE REALTY TR INC,2019,0.0,49.445,3931.834,742.602,6798,3.938,1693.943
170725,BLUM HOLDINGS INC,2019,,-46.932,119.249,28.05,2833,12.222,16.341
170730,VIVOSIM LABS INC,2019,5.284,-18.71,28.441,2.196,2836,0.0,0.0
170748,EQT MIDSTREAM PARTNERS LP,2019,,183.373,11815.019,1630.242,,10.2,5803.499
170750,DIAMONDBACK ENERGY INC,2019,,240.0,23531.0,3964.0,1311,8.0,5378.0
170756,INTELLINETICS INC,2019,0.467,-2.133,0.987,2.536,7372,4.855,0.053
170775,GARRISON CAPITAL INC,2019,,-18.879,464.449,39.719,6797,6.074,307.676
170787,PREMIER BIOMEDICAL INC,2019,,-0.374,0.101,0.014,2836,0.161,0.0
170804,BLUE DOLPHIN ENERGY CO,2019,,7.361,71.444,309.262,,51.552,0.564
170827,BOSTON THERAPEUTICS INC-OLD,2019,1.711,-3.694,0.024,0.016,2834,4.05,0.0
170841,PHILLIPS 66,2019,54.0,3076.0,58720.0,107293.0,2911,1002.0,12022.0
170870,ENDONOVO THERAPEUTICS INC,2019,0.153,-17.315,3.275,0.31,2836,6.862,0.0
170920,ASPEN GROUP INC,2019,,-5.659,66.24,49.061,8200,1.683,14.135
170945,PUMA BIOTECHNOLOGY INC,2019,132.851,-75.595,234.905,272.26,2836,2.624,117.605
170947,BESPOKE EXTRACTS INC,2019,,2.581,0.079,0.062,2834,0.0,0.0
170965,PERFORMANT HEALTHCARE INC,2019,,-26.82,138.872,150.432,7320,6.095,63.546
170992,SUMMER ENERGY HOLDINGS INC,2019,,-10.733,51.498,166.316,,7.033,10.265
171002,GLOBUS MEDICAL INC,2019,60.073,155.21,1532.077,785.368,3841,1.339,1.142
171007,SERVICENOW INC,2019,748.369,626.698,6022.43,3460.437,7372,52.668,1078.202
171022,STEMLINE THERAPEUTICS INC,2019,50.724,-76.817,186.979,43.217,2836,1.17,0.226
171023,BLACKROCK TCP CAPITAL,2019,,30.581,1722.069,195.166,6797,0.0,907.803
171049,BLOOMIN' BRANDS INC,2019,3.4,130.573,3592.683,4139.389,5812,198.277,2301.344
171058,GROWLIFE INC,2019,0.0,-7.285,4.05,8.218,3640,2.905,0.411
171059,FORUM ENERGY TECH INC,2019,,-567.057,1159.997,956.533,3533,13.255,448.8
171067,PALO ALTO NETWORKS INC,2019,539.5,-81.9,6592.2,2899.6,7370,0.0,1430.0
171141,FIVE BELOW INC,2019,0.0,175.056,1958.661,1846.73,5331,110.47,837.623
171155,CLEARSIGN TECHNOLOGIES CORP,2019,3.056,-8.479,10.942,0.0,3823,0.177,0.418
171187,PHIO PHARMACEUTICALS CORP,2019,4.3,-8.908,8.039,0.021,2836,0.107,0.411
171238,CHINA UNITED INSURANCE SVC,2019,,3.059,89.242,95.919,6411,10.342,3.049
174022,ANYWHERE REAL ESTATE INC,2019,,-188.0,7543.0,5598.0,6531,369.0,3700.0
174024,UNITED STATES OIL FUND LP,2019,,473.456,1213.916,484.835,6799,0.0,0.0
174049,PGT INNOVATIONS INC,2019,,43.688,922.733,744.956,3442,4.703,393.011
174077,COMMVAULT SYSTEMS INC,2019,110.02,-5.645,845.076,670.885,7370,7.699,8.808
174119,HOUSTON WIRE & CABLE CO,2019,0.0,2.55,240.148,338.286,5063,3.335,96.542
174134,PTC THERAPEUTICS INC,2019,257.452,-251.576,1623.782,306.98,2836,25.153,302.877
174147,QVC GROUP INC,2019,,-456.0,17305.0,13458.0,5961,1639.0,6367.0
174169,BATTALION OIL CORP,2019,,-1166.513,584.666,224.685,1311,0.923,146.247
174222,DUNKIN' BRANDS GROUP INC,2019,,242.024,3920.024,1370.227,5812,67.607,3392.008
174236,SELECT MEDICAL HOLDINGS CORP,2019,0.0,148.449,7340.288,5453.922,8060,233.117,4272.84
174282,ENERGY SERVICES OF AMER CORP,2019,,1.993,55.928,174.541,1623,8.43,11.024
174301,LIMESTONE BANCORP INC,2019,,10.518,1245.779,55.502,6020,60.484,46.975
174310,KBR INC,2019,,202.0,5364.0,5639.0,1623,77.0,1382.0
174312,RHINO RESOURCE PARTNERS LP,2019,,-99.519,194.547,181.036,1220,37.511,8.625
174389,EHEALTH INC,2019,8.1,66.887,741.634,506.201,6411,4.759,34.305
174390,LEMAITRE VASCULAR INC,2019,9.276,17.934,188.341,117.232,3841,1.757,13.955
174428,INFUSYSTEM HOLDINGS INC,2019,,1.361,79.224,81.115,7350,9.493,34.939
174449,COMMUNITY BANKERS TRUST CORP,2019,,15.705,1430.84,70.803,6020,44.437,59.361
174490,WINDSTREAM HOLDINGS INC,2019,,-3157.8,9888.5,5115.4,4813,500.0,0.0
174541,INNERWORKINGS INC,2019,,-10.075,629.283,1157.834,7389,17.376,195.403
174637,ICF INTERNATIONAL INC,2019,,68.938,1397.217,1478.525,8742,32.5,284.694
174647,TRIPLE-S MANAGEMENT CORP,2019,,92.894,2818.826,3375.586,6324,54.0,36.28
174729,TRAVEL PLUS LEISURE CO,2019,0.0,507.0,7453.0,4043.0,6531,258.0,5497.0
174738,MAJOR LEAGUE FOOTBALL INC,2019,,-1.51,0.127,0.0,7900,1.031,0.0
174744,EVERCORE INC,2019,,297.436,2598.613,2028.837,6200,59.316,592.313
175004,ORBCOMM INC,2019,14.72,-18.423,580.98,272.013,4899,2.608,264.224
175006,HARVEST OIL & GAS CORP,2019,,-138.315,180.185,113.82,1311,0.586,0.45
175007,ALLEGIANT TRAVEL CO,2019,,232.117,3010.803,1840.965,4512,175.936,1269.869
175008,AMICUS THERAPEUTICS INC,2019,121.145,-356.388,850.207,182.237,2836,7.189,203.036
175055,HILL INTERNATIONAL INC,2019,,14.084,269.551,376.437,8741,8.296,58.18
175071,ENERTOPIA CORP,2019,0.015,-0.422,0.046,0.0,1400,0.015,0.0
175083,NORTHEAST COMMUNITY BANCORP,2019,,12.953,955.171,57.499,6036,0.0,22.58
175263,WESTERN UNION CO,2019,,1058.3,8758.5,5292.1,6099,245.0,3226.6
175269,CELSIUS HOLDINGS INC,2019,0.341,9.971,90.382,75.147,2086,9.283,0.24
175271,EVOLVE TRANSITION INFRAST LP,2019,,-51.142,414.44,76.649,4610,39.374,391.125
175299,DOLPHIN ENTERTAINMENT INC,2019,,-1.193,42.572,25.002,8700,10.471,9.368
175307,DOUGLAS EMMETT INC,2019,0.0,363.713,9349.301,955.258,6798,0.752,4629.188
175319,HANESBRANDS INC,2019,51.52,600.72,7353.986,6966.923,2300,281.249,3615.151
175404,FIRST SOLAR INC,2019,96.611,-114.933,7515.689,3063.117,3674,28.612,566.702
175424,SONOMA PHARMACEUTICALS INC,2019,1.339,-2.946,14.561,18.936,2834,0.732,0.746
175449,AMERICAN RIVIERA BANCORP,2019,,6.393,718.935,33.526,6020,10.0,8.078
175457,BYRNA TECHNOLOGIES INC,2019,0.158,-4.41,3.566,0.924,3480,2.758,1.875
